#timestamp x y z q_x q_y q_z q_w
1724299028.024532 0.019975282468945 0.017429017308487 -0.045500579781774 0.000266733431285 0.000007422528272 0.001969138915245 0.999998025643109
1724299028.124240 0.019837969313729 0.021592395365764 -0.055315007143250 -0.000323005946530 0.000276889143383 0.000581344399682 0.999999740519091
1724299028.224354 0.013434757740932 0.022344303070691 -0.053887735907062 0.000375047709051 0.000026406386170 0.000284140291027 0.999999888953101
1724299028.324410 0.010502544407091 0.024734777587707 -0.050739421991874 0.000387477142677 0.000522694279663 0.000860915949023 0.999999417737771
1724299028.424321 0.013362016475963 0.029862797200402 -0.053241523950370 0.000841440127462 -0.000388250606844 0.000766126608451 0.999999277144738
1724299028.524261 0.009388510748869 0.028022608331180 -0.047581608401020 -0.000062370099731 0.000139042957541 0.001288033902604 0.999999158872492
1724299028.624390 0.011916951483441 0.024440449073484 -0.046830766190741 0.000299259913131 0.000180745163999 0.000527399706291 0.999999799812099
1724299028.724316 0.014601883556566 0.021523816487878 -0.049776571372964 0.000125088380472 -0.000178228248415 0.000546010539451 0.999999827230023
1724299028.824219 0.018006660273748 0.021186682886219 -0.045676075603273 0.000327309085542 0.000216935843330 0.001424062024816 0.999998908926879
1724299028.924555 0.018417056979177 0.016689216996707 -0.044370251231942 0.000087070554650 0.000084374859319 0.000716942244968 0.999999735646673
1724299029.024303 0.018411505003819 0.018482556562620 -0.047542726734499 0.000315057616942 0.000091367036837 0.000201041358194 0.999999925986562
1724299029.124275 0.016001746457116 0.020116287914565 -0.047654277001191 0.000224196719087 0.000015112216832 0.000581293292127 0.999999805802759
1724299029.224402 0.009950163870224 0.023158563160621 -0.047310341391145 0.000535244861850 0.000152465146569 0.000753549170081 0.999999561215383
1724299029.324264 0.009361198820135 0.019364795521589 -0.048483618967420 0.000407538848150 -0.000203142864840 0.001182473150777 0.999999197200830
1724299029.424563 0.013535540120719 0.022358775953753 -0.052047727128420 0.000285452952731 0.000036451687571 0.001048121655415 0.999999409314263
1724299029.524254 0.011974760875703 0.021165964184825 -0.049226240246194 0.000029811013032 0.000202821130406 0.001076198339642 0.999999399885830
1724299029.624353 0.012742419223107 0.020358988862325 -0.047990713204428 0.000063334415016 -0.000430656835843 0.000761035436758 0.999999615674176
1724299029.724455 0.016102129292088 0.022526707747286 -0.045723807652876 0.000027173560072 -0.000049295405719 0.000651777660989 0.999999786008694
1724299029.824345 0.018173882392851 0.024405504629957 -0.049487234493535 0.000229903220452 -0.000101671064737 0.001030036979880 0.999999437915500
1724299029.924309 0.016962197322972 0.025231649108025 -0.048936764140693 0.000256548570028 0.000077129047473 0.000882150940523 0.999999575021735
1724299030.024210 0.013413529723166 0.025123034368876 -0.052256804349788 0.000278581330415 0.000346954781476 0.000815864369064 0.999999568189979
1724299030.124321 0.015465310064809 0.023023434860662 -0.053428580254913 0.000364289115415 -0.000311236901262 0.001039300411128 0.999999345139624
1724299030.224334 0.017717148974491 0.026250925152099 -0.053116439527823 0.000256593774896 0.000157719270028 0.000993685588059 0.999999460936458
1724299030.324431 0.017604711643292 0.025307113790024 -0.050929627459781 -0.000027992444745 -0.000298110927110 0.000856747386110 0.999999588165016
1724299030.424388 0.016292693386203 0.026649309778891 -0.049639233873785 0.000404115697009 0.000061250851054 0.000497331681213 0.999999792799990
1724299030.524389 0.016625310776156 0.025935236283102 -0.051143637898536 0.000169640687014 -0.000215426013224 0.000861457254325 0.999999591352445
1724299030.624432 0.012530637281592 0.025593657444158 -0.048569837045490 0.000026473005337 0.000340851354224 0.000803547246153 0.999999618715600
1724299030.724349 0.011426095871686 0.021465944614305 -0.045336973167018 0.000096769040196 -0.000043967798711 0.000869255637011 0.999999616548532
1724299030.824408 0.011830897303214 0.020971354075336 -0.045262019525492 0.000093702016589 -0.000152793536218 0.000967536632432 0.999999515873343
1724299030.924281 0.015150653111158 0.023674597010573 -0.045759154999168 0.000225968795462 0.000010008866055 0.000922895807637 0.999999548550519
1724299031.024626 0.012425235312485 0.023391892564484 -0.042684383981202 0.000165555261394 0.000078419557402 0.000911054987161 0.999999568210220
1724299031.124278 0.014888643355607 0.023899372272939 -0.045936040195504 0.000300341067321 -0.000239770656520 0.001172605784718 0.999999238650179
1724299031.224334 0.014555981861576 0.023055035316450 -0.043683304893735 0.000333700307621 0.000140609050166 0.000714595556678 0.999999679113138
1724299031.324385 0.014342087640638 0.024173651849882 -0.043472890483654 -0.000094134339614 0.000274729432260 0.001058194008195 0.999999397943766
1724299031.424463 0.014791252212042 0.022313749021797 -0.044235203460024 0.000254954580666 0.000029164896796 0.001144439767145 0.999999312202353
1724299031.524284 0.015881755570229 0.021588627994295 -0.044476418237696 0.000251109173417 0.000255826960845 0.000740564344222 0.999999661530538
1724299031.624458 0.015600743564815 0.021776558252693 -0.045525626592620 0.000012199229164 0.000020481796545 0.000931460030431 0.999999565906843
1724299031.724367 0.012824372198049 0.021594365886900 -0.046765321059861 -0.000178180987942 0.000350189623893 0.000958710497227 0.999999463246323
1724299031.824334 0.011603928671220 0.023668631558266 -0.046951950088451 0.000308021411241 0.000246648165908 0.001117606408174 0.999999297621451
1724299031.924235 0.011918086596666 0.022855403416305 -0.048140385542083 0.000342646165963 0.000008447675395 0.001205273080590 0.999999214919207
1724299032.024339 0.014594580036938 0.024771703382215 -0.049260323414228 0.000461141220230 -0.000052365395195 0.000689548191533 0.999999654564900
1724299032.124576 0.015218391942092 0.023935390025137 -0.049588993326816 0.000157134514867 0.000126453378561 0.000817430368532 0.999999645562871
1724299032.224286 0.017884848512454 0.023952965161898 -0.048875904073248 0.000109588184037 -0.000183000672129 0.000937990279900 0.999999537337596
